,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5582,1.0,0.0,0.6163522012578617,0.620253164556962,0.1927710843373494,0.0978723404255319,0.1276595744680851,0.4147339699863574,0.994330918909225,0.8104738154613467,0.24,0.6308724832214765,5
5583,1.0,0.0,0.5094339622641509,0.4936708860759494,0.13855421686746988,0.11063829787234043,0.09656301145662848,0.040927694406548434,0.9933345953431837,0.8403990024937656,0.28,0.7583892617449665,5
5584,1.0,0.0,0.4465408805031446,0.4113924050632911,0.10843373493975904,0.07659574468085106,0.11456628477905074,0.10914051841746249,0.9933345953431837,0.8578553615960101,0.3,0.610738255033557,5
5585,1.0,0.0,0.5723270440251572,0.4050632911392405,0.13855421686746988,0.13191489361702127,0.15548281505728315,0.10368349249658936,0.9961243013280994,0.8179551122194514,0.295,0.6510067114093959,5
5586,1.0,0.0,0.48427672955974843,0.4177215189873418,0.024096385542168676,0.06808510638297872,0.06382978723404255,0.02455661664392906,0.9925375364903506,0.8478802992518704,0.235,0.6308724832214765,5
5587,1.0,0.0,0.5094339622641509,0.24050632911392406,0.2891566265060241,0.07659574468085106,0.2569558101472995,0.04638472032742155,0.9939323894828085,0.8229426433915212,0.525,0.6308724832214765,5
5588,1.0,0.0,0.46540880503144655,0.75,0.0,0.18085106382978725,0.15875613747954173,0.03819918144611187,0.9929360659167672,0.9052369077306733,0.27,0.7181208053691275,3
5589,1.0,0.0,0.5786163522012578,0.5822784810126582,0.14457831325301204,0.11063829787234043,0.14238952536824875,0.25375170532060026,0.9961243013280994,0.8678304239401496,0.27,0.6577181208053692,5
5590,1.0,0.0,0.5408805031446541,0.310126582278481,0.30722891566265065,0.0851063829787234,0.690671031096563,0.16916780354706684,0.9942312865526208,0.7556109725685786,0.585,0.6040268456375839,5
5591,1.0,0.0,0.5660377358490566,0.30379746835443033,0.1927710843373494,0.11914893617021276,0.1374795417348609,0.3328785811732606,0.9947294483356415,0.8279301745635911,0.31,0.6308724832214765,5
5592,1.0,0.0,0.5660377358490566,0.2974683544303797,0.18674698795180725,0.11489361702127661,0.1374795417348609,0.34106412005457026,0.9947294483356415,0.8254364089775562,0.305,0.6308724832214765,5
5593,1.0,0.0,0.32075471698113206,0.2974683544303797,0.012048192771084338,0.055319148936170216,0.05564648117839608,0.12005457025920874,0.9884526098695813,0.972568578553616,0.31,0.8590604026845637,6
5594,1.0,0.0,0.44025157232704404,0.4113924050632911,0.012048192771084338,0.08936170212765958,0.10801963993453356,0.06821282401091405,0.9935338600563919,0.8653366583541148,0.335,0.6375838926174496,6
5595,1.0,0.0,0.44025157232704404,0.4113924050632911,0.012048192771084338,0.08936170212765958,0.10801963993453356,0.06821282401091405,0.9935338600563919,0.8653366583541148,0.335,0.6375838926174496,6
5596,1.0,0.0,0.5911949685534591,0.3892405063291139,0.16867469879518074,0.13617021276595745,0.14238952536824875,0.19645293315143247,0.9964231983979117,0.8254364089775562,0.265,0.6510067114093959,5
5597,1.0,0.0,0.7421383647798743,0.24050632911392406,0.33132530120481934,0.08936170212765958,0.11620294599018002,0.05184174624829468,0.9949287130488498,0.7755610972568578,0.31,0.7248322147651007,6
5598,1.0,0.0,0.6666666666666666,0.6455696202531646,0.25903614457831325,0.12340425531914893,0.12438625204582651,0.24010914051841747,0.9947294483356415,0.7680798004987531,0.285,0.6778523489932885,6
5599,1.0,0.0,0.44025157232704404,0.4113924050632911,0.012048192771084338,0.08936170212765958,0.10801963993453356,0.06821282401091405,0.9935338600563919,0.8653366583541148,0.335,0.6375838926174496,6
5600,1.0,0.0,0.44025157232704404,0.4050632911392405,0.012048192771084338,0.08936170212765958,0.10965630114566285,0.06275579809004093,0.9933345953431837,0.8653366583541148,0.335,0.6308724832214765,6
5601,1.0,0.0,0.4716981132075472,0.24050632911392406,0.2891566265060241,0.11063829787234043,0.11947626841243862,0.2291950886766712,0.9935338600563919,0.8279301745635911,0.35,0.6442953020134228,4
5602,1.0,0.0,0.5723270440251572,0.4841772151898734,0.024096385542168676,0.06808510638297872,0.1276595744680851,0.03819918144611187,0.994330918909225,0.8204488778054864,0.27,0.6510067114093959,4
5603,1.0,0.0,0.5283018867924528,0.6550632911392404,0.09036144578313253,0.2553191489361702,0.11947626841243862,0.14733969986357434,0.9953272424752663,0.8403990024937656,0.245,0.6644295302013423,5
5604,1.0,0.0,0.44025157232704404,0.4936708860759494,0.04819277108433735,0.0851063829787234,0.15220949263502456,0.05184174624829468,0.9919397423507259,0.8478802992518704,0.235,0.6711409395973155,5
5605,1.0,0.0,0.46540880503144655,0.310126582278481,0.11445783132530121,0.1276595744680851,0.1260229132569558,0.1009549795361528,0.9929360659167672,0.8403990024937656,0.255,0.7046979865771812,5
5606,1.0,0.0,0.49056603773584906,0.3449367088607595,0.07228915662650602,0.10638297872340426,0.11129296235679216,0.09549795361527967,0.9923382717771424,0.8329177057356608,0.305,0.7785234899328859,6
5607,1.0,0.0,0.610062893081761,0.1962025316455696,0.28313253012048195,0.06808510638297872,0.10147299509001637,0.09004092769440655,0.9946298159790373,0.8154613466334165,0.33,0.6711409395973155,6
5608,1.0,0.0,0.6666666666666666,0.6487341772151898,0.25903614457831325,0.11914893617021276,0.1309328968903437,0.2291950886766712,0.9948290806922457,0.7630922693266834,0.285,0.6778523489932885,5
5609,1.0,0.0,0.559748427672956,0.3575949367088607,0.20481927710843376,0.1276595744680851,0.15220949263502456,0.30559345156889495,0.9961243013280994,0.8428927680798005,0.305,0.6375838926174496,5
5610,1.0,0.0,0.5471698113207547,0.4367088607594936,0.0,0.13617021276595745,0.1374795417348609,0.09004092769440655,0.9955265071884746,0.8379052369077307,0.225,0.6308724832214765,5
5611,1.0,0.0,0.5031446540880503,0.2721518987341772,0.21686746987951808,0.0978723404255319,0.12274959083469722,0.13096862210095497,0.9939323894828085,0.8329177057356608,0.23,0.6308724832214765,5
5612,1.0,0.0,0.6226415094339622,0.46835443037974683,0.16867469879518074,0.11063829787234043,0.1276595744680851,0.2100954979536153,0.994330918909225,0.8179551122194514,0.255,0.6577181208053692,5
5613,1.0,0.0,0.4528301886792453,0.310126582278481,0.10843373493975904,0.11489361702127661,0.11292962356792145,0.0927694406548431,0.9930356982733713,0.8204488778054864,0.24,0.6174496644295301,6
5614,1.0,0.0,0.5031446540880503,0.2721518987341772,0.21686746987951808,0.0978723404255319,0.12274959083469722,0.13096862210095497,0.9939323894828085,0.8329177057356608,0.23,0.6308724832214765,5
5615,1.0,0.0,0.47798742138364775,0.2911392405063291,0.06626506024096386,0.11063829787234043,0.12929623567921442,0.13369713506139155,0.9931353306299754,0.800498753117207,0.285,0.6711409395973155,5
5616,1.0,0.0,0.5283018867924528,0.35443037974683544,0.024096385542168676,0.0851063829787234,0.1342062193126023,0.06002728512960437,0.9939323894828085,0.802992518703242,0.22,0.6442953020134228,5
5617,1.0,0.0,0.4465408805031446,0.4177215189873418,0.0,0.16595744680851063,0.14075286415711946,0.12278308321964529,0.9939323894828085,0.8628428927680798,0.27,0.6375838926174496,5
5618,1.0,0.0,0.5283018867924528,0.35443037974683544,0.024096385542168676,0.0851063829787234,0.1342062193126023,0.06002728512960437,0.9939323894828085,0.802992518703242,0.22,0.6442953020134228,5
5619,1.0,0.0,0.559748427672956,0.30379746835443033,0.14457831325301204,0.12127659574468086,0.15384615384615385,0.2892223738062756,0.9945301836224332,0.773067331670823,0.265,0.6174496644295301,5
5620,1.0,0.0,0.47798742138364775,0.26582278481012656,0.04819277108433735,0.11489361702127661,0.1374795417348609,0.13096862210095497,0.9931353306299754,0.800498753117207,0.295,0.6711409395973155,5
5621,1.0,0.0,0.4465408805031446,0.1962025316455696,0.18072289156626506,0.09361702127659575,0.0867430441898527,0.34652114597544337,0.992836433560163,0.7331670822942644,0.81,0.6375838926174496,5
5622,1.0,0.0,0.4716981132075472,0.7056962025316456,0.06024096385542169,0.13191489361702127,0.14075286415711946,0.03274215552523874,0.9921390070639341,0.8827930174563592,0.3,0.7516778523489932,4
5623,1.0,0.0,0.5660377358490566,0.4177215189873418,0.10240963855421688,0.1276595744680851,0.1260229132569558,0.03547066848567531,0.9939323894828085,0.8204488778054864,0.275,0.697986577181208,5
5624,1.0,0.0,0.5094339622641509,0.45569620253164556,0.05421686746987952,0.11914893617021276,0.1374795417348609,0.13369713506139155,0.9957257719016828,0.8553615960099752,0.36,0.7449664429530201,6
5625,1.0,0.0,0.4025157232704403,0.36075949367088606,0.012048192771084338,0.07659574468085106,0.10965630114566285,0.030013642564802184,0.9933345953431837,0.8628428927680798,0.34,0.6375838926174496,5
5626,1.0,0.0,0.4025157232704403,0.36075949367088606,0.012048192771084338,0.07659574468085106,0.10965630114566285,0.030013642564802184,0.9933345953431837,0.8628428927680798,0.34,0.6375838926174496,5
5627,1.0,0.0,0.4025157232704403,0.5474683544303797,0.018072289156626505,0.13617021276595745,0.11620294599018002,0.1582537517053206,0.9913419482111011,0.9002493765586035,0.245,0.8523489932885905,6
5628,1.0,0.0,0.5974842767295597,0.34810126582278483,0.3975903614457832,0.0978723404255319,0.6333878887070377,0.1009549795361528,0.9945301836224332,0.7905236907730674,0.335,0.6442953020134228,5
5629,1.0,0.0,0.559748427672956,0.5537974683544303,0.0783132530120482,0.1468085106382979,0.14402618657937807,0.03819918144611187,0.9957257719016828,0.8578553615960101,0.26,0.7718120805369127,5
5630,1.0,0.0,0.45911949685534587,0.5284810126582278,0.018072289156626505,0.08936170212765958,0.15057283142389524,0.05184174624829468,0.9929360659167672,0.8453865336658355,0.235,0.6442953020134228,5
5631,1.0,0.0,0.44025157232704404,0.2848101265822785,0.20481927710843376,0.11489361702127661,0.1342062193126023,0.19645293315143247,0.994330918909225,0.885286783042394,0.3,0.6375838926174496,5
5632,1.0,0.0,0.48427672955974843,0.35443037974683544,0.12048192771084339,0.0851063829787234,0.12274959083469722,0.10641200545702592,0.9950283454054539,0.8678304239401496,0.31,0.6241610738255033,5
5633,1.0,0.0,0.48427672955974843,0.610759493670886,0.06024096385542169,0.08936170212765958,0.1833060556464812,0.06002728512960437,0.9926371688469547,0.8129675810473815,0.25,0.6375838926174496,5
5634,1.0,0.0,0.48427672955974843,0.610759493670886,0.06024096385542169,0.08936170212765958,0.1833060556464812,0.06002728512960437,0.9926371688469547,0.8129675810473815,0.25,0.6375838926174496,5
5635,1.0,0.0,0.5157232704402516,0.3734177215189873,0.0,0.10638297872340426,0.15220949263502456,0.1582537517053206,0.9965228307545159,0.8728179551122195,0.325,0.6241610738255033,6
5636,1.0,0.0,0.5660377358490566,0.2911392405063291,0.13855421686746988,0.11914893617021276,0.15057283142389524,0.2837653478854025,0.9946298159790373,0.773067331670823,0.28,0.6174496644295301,5
5637,1.0,0.0,0.5660377358490566,0.4367088607594936,0.0,0.10212765957446808,0.14402618657937807,0.10368349249658936,0.9953272424752663,0.8354114713216958,0.3,0.6241610738255033,5
5638,1.0,0.0,0.5220125786163522,0.4810126582278481,0.1746987951807229,0.17872340425531916,0.12274959083469722,0.04365620736698499,0.992836433560163,0.8603491271820449,0.34,0.7718120805369127,6
5639,1.0,0.0,0.5786163522012578,0.33544303797468356,0.14457831325301204,0.11063829787234043,0.1276595744680851,0.3792633015006821,0.9942113600813001,0.800498753117207,0.285,0.6375838926174496,5
5640,1.0,0.0,0.40880503144654085,0.3892405063291139,0.0,0.08085106382978723,0.10638297872340426,0.04911323328785812,0.9935338600563919,0.8628428927680798,0.325,0.6174496644295301,5
5641,1.0,0.0,0.7295597484276729,0.25949367088607594,0.3493975903614458,0.11914893617021276,0.15711947626841244,0.2755798090040928,0.9965626836971575,0.7805486284289277,0.265,0.6711409395973155,5
5642,1.0,0.0,0.6981132075471698,0.2468354430379747,0.32530120481927716,0.11489361702127661,0.15548281505728315,0.2755798090040928,0.9964231983979117,0.7805486284289277,0.255,0.6375838926174496,5
5643,1.0,0.0,0.45911949685534587,0.3227848101265823,0.10843373493975904,0.08936170212765958,0.11456628477905074,0.07639836289222374,0.9940120953680918,0.8778054862842893,0.365,0.6375838926174496,6
5644,1.0,0.0,0.5157232704402516,0.21518987341772153,0.22891566265060243,0.10638297872340426,0.1309328968903437,0.15552523874488403,0.9941316541960168,0.8229426433915212,0.235,0.6040268456375839,6
5645,1.0,0.0,0.5408805031446541,0.2088607594936709,0.24096385542168677,0.11063829787234043,0.13584288052373159,0.1855388813096862,0.9941515806673376,0.8229426433915212,0.24,0.6308724832214765,5
5646,1.0,0.0,0.4528301886792453,0.3164556962025316,0.10843373493975904,0.08936170212765958,0.11620294599018002,0.08458390177353342,0.9939423527184689,0.8778054862842893,0.36,0.6442953020134228,6
5647,1.0,0.0,0.45911949685534587,0.3227848101265823,0.10843373493975904,0.08936170212765958,0.11456628477905074,0.07639836289222374,0.9940120953680918,0.8778054862842893,0.365,0.6375838926174496,6
5648,1.0,0.0,0.5220125786163522,0.4113924050632911,0.06024096385542169,0.12340425531914893,0.14566284779050737,0.10914051841746249,0.9943608086162062,0.8204488778054864,0.275,0.6375838926174496,5
5649,1.0,0.0,0.5220125786163522,0.4113924050632911,0.06024096385542169,0.12340425531914893,0.14566284779050737,0.10914051841746249,0.9943608086162062,0.8204488778054864,0.275,0.6375838926174496,5
5650,1.0,0.0,0.47798742138364775,0.34177215189873417,0.0783132530120482,0.10638297872340426,0.15875613747954173,0.1800818553888131,0.9941814703743188,0.8453865336658355,0.305,0.6308724832214765,5
5651,1.0,0.0,0.5220125786163522,0.4113924050632911,0.06024096385542169,0.12340425531914893,0.14566284779050737,0.10914051841746249,0.9943608086162062,0.8204488778054864,0.275,0.6375838926174496,5
5652,1.0,0.0,0.49056603773584906,0.30379746835443033,0.4096385542168675,0.07234042553191489,0.679214402618658,0.08731241473396999,0.9928962129741256,0.770573566084788,0.53,0.610738255033557,6
5653,1.0,0.0,0.49056603773584906,0.5759493670886076,0.042168674698795185,0.08085106382978723,0.09492635024549918,0.12824010914051842,0.9915910291026113,0.8753117206982544,0.215,0.7181208053691275,6
5654,1.0,0.0,0.3962264150943396,0.620253164556962,0.006024096385542169,0.0851063829787234,0.09328968903436989,0.09004092769440655,0.9912223893831761,0.8977556109725686,0.23,0.7516778523489932,6
5655,1.0,0.0,0.5094339622641509,0.550632911392405,0.0,0.09361702127659575,0.1374795417348609,0.08458390177353342,0.9928962129741256,0.8104738154613467,0.25,0.6577181208053692,5
5656,1.0,0.0,0.5094339622641509,0.550632911392405,0.0,0.09361702127659575,0.1374795417348609,0.08458390177353342,0.9928962129741256,0.8104738154613467,0.25,0.6577181208053692,5
5657,1.0,0.0,0.5534591194968553,0.26582278481012656,0.12650602409638553,0.10638297872340426,0.15057283142389524,0.24010914051841747,0.9945600733294144,0.7955112219451372,0.26,0.6174496644295301,5
5658,1.0,0.0,0.5660377358490566,0.36708860759493667,0.15060240963855423,0.11914893617021276,0.12274959083469722,0.2837653478854025,0.9941216909603563,0.8054862842892768,0.285,0.6510067114093959,5
5659,1.0,0.0,0.5849056603773585,0.41455696202531644,0.1566265060240964,0.0851063829787234,0.15711947626841244,0.09549795361527967,0.9937131982982794,0.8104738154613467,0.21,0.6442953020134228,5
5660,1.0,0.0,0.5534591194968553,0.4430379746835443,0.0,0.07234042553191489,0.11292962356792145,0.05184174624829468,0.9933445585788441,0.8254364089775562,0.265,0.6711409395973155,6
5661,1.0,0.0,0.5849056603773585,0.41455696202531644,0.1566265060240964,0.0851063829787234,0.15711947626841244,0.09549795361527967,0.9937131982982794,0.8104738154613467,0.21,0.6442953020134228,5
5662,1.0,0.0,0.5723270440251572,0.43037974683544306,0.06626506024096386,0.11914893617021276,0.15220949263502456,0.12005457025920874,0.9952076836473414,0.8254364089775562,0.275,0.6375838926174496,6
5663,1.0,0.0,0.5786163522012578,0.4240506329113924,0.06024096385542169,0.1276595744680851,0.14893617021276595,0.13096862210095497,0.9952076836473414,0.8254364089775562,0.27,0.6375838926174496,6
5664,1.0,0.0,0.5534591194968553,0.3734177215189873,0.10843373493975904,0.12340425531914893,0.14566284779050737,0.2019099590723056,0.9937131982982794,0.7830423940149627,0.27,0.6308724832214765,5
5665,1.0,0.0,0.4716981132075472,0.37974683544303794,0.1927710843373494,0.11489361702127661,0.1685761047463175,0.2673942701227831,0.995705845430362,0.8603491271820449,0.31,0.6375838926174496,5
5666,1.0,0.0,0.4465408805031446,0.3734177215189873,0.012048192771084338,0.0978723404255319,0.1342062193126023,0.25648021828103684,0.9937729777122418,0.885286783042394,0.265,0.6510067114093959,6
5667,1.0,0.0,0.4968553459119497,0.45569620253164556,0.006024096385542169,0.08085106382978723,0.12438625204582651,0.08731241473396999,0.9930157718020505,0.8453865336658355,0.27,0.6442953020134228,5
5668,1.0,0.0,0.4465408805031446,0.3734177215189873,0.012048192771084338,0.0978723404255319,0.1342062193126023,0.25648021828103684,0.9937729777122418,0.885286783042394,0.265,0.6510067114093959,6
5669,1.0,0.0,0.5911949685534591,0.4335443037974684,0.1566265060240964,0.10212765957446808,0.1342062193126023,0.39017735334242837,0.9941316541960168,0.8179551122194514,0.275,0.6308724832214765,5
5670,1.0,0.0,0.5974842767295597,0.36075949367088606,0.16265060240963858,0.0978723404255319,0.1342062193126023,0.39290586630286495,0.9941515806673376,0.8154613466334165,0.275,0.6308724832214765,5
5671,1.0,0.0,0.4968553459119497,0.25316455696202533,0.1746987951807229,0.07659574468085106,0.2569558101472995,0.12005457025920874,0.993633492412996,0.8229426433915212,0.46,0.6375838926174496,6
5672,1.0,0.0,0.4968553459119497,0.25316455696202533,0.18072289156626506,0.07659574468085106,0.2569558101472995,0.12278308321964529,0.9936036027060148,0.8254364089775562,0.455,0.6375838926174496,6
5673,1.0,0.0,0.4528301886792453,0.6329113924050632,0.0,0.1276595744680851,0.16693944353518822,0.04365620736698499,0.9921987864778966,0.8553615960099752,0.23,0.6711409395973155,5
5674,1.0,0.0,0.4339622641509434,0.4841772151898734,0.10843373493975904,0.10212765957446808,0.397708674304419,0.13096862210095497,0.9924578306050673,0.8478802992518704,0.3,0.6912751677852349,6
5675,1.0,0.0,0.4339622641509434,0.40189873417721517,0.10240963855421688,0.10212765957446808,0.3944353518821604,0.04911323328785812,0.9924379041337464,0.8478802992518704,0.295,0.6912751677852349,6
5676,1.0,0.0,0.5220125786163522,0.2721518987341772,0.18072289156626506,0.14468085106382977,0.12929623567921442,0.0927694406548431,0.9942113600813001,0.8379052369077307,0.305,0.7046979865771812,5
5677,1.0,0.0,0.4465408805031446,0.3291139240506329,0.018072289156626505,0.11063829787234043,0.12438625204582651,0.25102319236016374,0.9937829409479022,0.8728179551122195,0.3,0.6577181208053692,5
5678,1.0,0.0,0.44025157232704404,0.36075949367088606,0.0,0.0851063829787234,0.3109656301145663,0.12278308321964529,0.9930954776873337,0.8254364089775562,0.3,0.6308724832214765,6
5679,1.0,0.0,0.40880503144654085,0.2911392405063291,0.08433734939759037,0.10212765957446808,0.18657937806873978,0.1009549795361528,0.9936534188843169,0.9127182044887782,0.325,0.6577181208053692,5
5680,1.0,0.0,0.5660377358490566,0.5189873417721519,0.030120481927710847,0.10212765957446808,0.132569558101473,0.26193724420190995,0.9944704042084708,0.8379052369077307,0.265,0.6711409395973155,5
5681,1.0,0.0,0.40880503144654085,0.2911392405063291,0.08433734939759037,0.10212765957446808,0.18657937806873978,0.1009549795361528,0.9936534188843169,0.9127182044887782,0.325,0.6577181208053692,5
5682,1.0,0.0,0.4465408805031446,0.3734177215189873,0.006024096385542169,0.10638297872340426,0.1260229132569558,0.23192360163710776,0.9937929041835627,0.885286783042394,0.295,0.6577181208053692,5
5683,1.0,0.0,0.6226415094339622,0.22151898734177214,0.2469879518072289,0.0978723404255319,0.13584288052373159,0.1664392905866303,0.9945301836224332,0.800498753117207,0.25,0.6375838926174496,5
5684,1.0,0.0,0.6226415094339622,0.22151898734177214,0.2469879518072289,0.0978723404255319,0.13584288052373159,0.1664392905866303,0.9945301836224332,0.800498753117207,0.25,0.6375838926174496,5
5685,1.0,0.0,0.6289308176100629,0.35443037974683544,0.14457831325301204,0.09361702127659575,0.12929623567921442,0.1582537517053206,0.9954268748318704,0.7930174563591024,0.28,0.6778523489932885,6
5686,1.0,0.0,0.6289308176100629,0.35443037974683544,0.14457831325301204,0.09361702127659575,0.12929623567921442,0.1582537517053206,0.9954268748318704,0.7930174563591024,0.28,0.6778523489932885,6
5687,1.0,0.0,0.5408805031446541,0.39873417721518983,0.10240963855421688,0.12340425531914893,0.16202945990180034,0.3246930422919509,0.994330918909225,0.770573566084788,0.26,0.6241610738255033,5
5688,1.0,0.0,0.46540880503144655,0.23417721518987342,0.25903614457831325,0.11063829787234043,0.1342062193126023,0.22373806275579808,0.993414301228467,0.830423940149626,0.34,0.6510067114093959,6
5689,1.0,0.0,0.5534591194968553,0.4050632911392405,0.10240963855421688,0.12340425531914893,0.1374795417348609,0.35470668485675305,0.9945102571511124,0.8054862842892768,0.27,0.6442953020134228,5
5690,1.0,0.0,0.4465408805031446,0.38607594936708856,0.012048192771084338,0.10638297872340426,0.132569558101473,0.2373806275579809,0.9937829409479022,0.8678304239401496,0.3,0.6510067114093959,6
5691,1.0,0.0,0.48427672955974843,0.37974683544303794,0.0,0.11063829787234043,0.09001636661211129,0.03547066848567531,0.9927268379678985,0.8428927680798005,0.28,0.7248322147651007,5
5692,1.0,0.0,0.6352201257861635,0.17088607594936708,0.32530120481927716,0.0978723404255319,0.10638297872340426,0.07094133697135062,0.991650808516574,0.7905236907730674,0.265,0.8389261744966443,6
5693,1.0,0.0,0.679245283018868,0.5632911392405063,0.18072289156626506,0.11063829787234043,0.21603927986906712,0.16371077762619374,0.9941914336099792,0.745635910224439,0.59,0.6845637583892616,5
5694,1.0,0.0,0.5471698113207547,0.2911392405063291,0.18674698795180725,0.10638297872340426,0.20621931260229134,0.17462482946793997,0.9937929041835627,0.773067331670823,0.37,0.6442953020134228,5
5695,1.0,0.0,0.5849056603773585,0.23417721518987342,0.26506024096385544,0.06808510638297872,0.062193126022913256,0.1145975443383356,0.9916009923382718,0.8079800498753118,0.405,0.7248322147651007,7
5696,1.0,0.0,0.5911949685534591,0.3164556962025316,0.20481927710843376,0.15319148936170213,0.1342062193126023,0.03819918144611187,0.9950283454054539,0.8204488778054864,0.26,0.7181208053691275,6
5697,1.0,0.0,0.5911949685534591,0.3164556962025316,0.20481927710843376,0.15319148936170213,0.1342062193126023,0.03819918144611187,0.9950283454054539,0.8204488778054864,0.26,0.7181208053691275,6
5698,1.0,0.0,0.4528301886792453,0.38607594936708856,0.04819277108433735,0.1702127659574468,0.1342062193126023,0.2946793997271487,0.9927467644392193,0.8104738154613467,0.255,0.6308724832214765,5
5699,1.0,0.0,0.5408805031446541,0.34810126582278483,0.05421686746987952,0.1404255319148936,0.11129296235679216,0.04638472032742155,0.993683308591298,0.8054862842892768,0.22,0.6711409395973155,5
5700,1.0,0.0,0.32075471698113206,0.370253164556962,0.0,0.07234042553191489,0.07201309328968904,0.23465211459754434,0.9889906245952436,0.887780548628429,0.47,0.8657718120805369,7
5701,1.0,0.0,0.48427672955974843,0.35443037974683544,0.04819277108433735,0.10638297872340426,0.18657937806873978,0.12551159618008187,0.9934342276997878,0.8079800498753118,0.33,0.6442953020134228,6
5702,1.0,0.0,0.5283018867924528,0.3291139240506329,0.13253012048192772,0.11489361702127661,0.1374795417348609,0.04911323328785812,0.9931552571012963,0.8129675810473815,0.285,0.6644295302013423,6
5703,1.0,0.0,0.5157232704402516,0.17721518987341772,0.24096385542168677,0.10212765957446808,0.0851063829787234,0.027285129604365622,0.9899072422760016,0.830423940149626,0.35,0.8590604026845637,7
5704,1.0,0.0,0.5283018867924528,0.1582278481012658,0.23493975903614459,0.0851063829787234,0.06710310965630115,0.027285129604365622,0.9902061393458139,0.8154613466334165,0.355,0.8389261744966443,7
5705,1.0,0.0,0.5157232704402516,0.17721518987341772,0.24096385542168677,0.10212765957446808,0.0851063829787234,0.027285129604365622,0.9899072422760016,0.830423940149626,0.35,0.8590604026845637,7
5706,1.0,0.0,0.46540880503144655,0.33544303797468356,0.07228915662650602,0.08085106382978723,0.2700490998363339,0.03274215552523874,0.9933545218145046,0.8129675810473815,0.43,0.6174496644295301,5
5707,1.0,0.0,0.47798742138364775,0.30379746835443033,0.18674698795180725,0.11914893617021276,0.11456628477905074,0.040927694406548434,0.9932648526935608,0.802992518703242,0.275,0.6912751677852349,6
5708,1.0,0.0,0.45911949685534587,0.310126582278481,0.06024096385542169,0.11063829787234043,0.11129296235679216,0.03819918144611187,0.9919596688220467,0.8229426433915212,0.235,0.7046979865771812,5
5709,1.0,0.0,0.8113207547169812,0.3164556962025316,0.33132530120481934,0.11914893617021276,0.11783960720130933,0.06548431105047749,0.9964431248692325,0.770573566084788,0.34,0.7315436241610739,6
5710,1.0,0.0,0.679245283018868,0.2848101265822785,0.1987951807228916,0.10638297872340426,0.16202945990180034,0.10368349249658936,0.9945102571511124,0.8079800498753118,0.355,0.7248322147651007,5
5711,1.0,0.0,0.4339622641509434,0.2468354430379747,0.14457831325301204,0.08936170212765958,0.16693944353518822,0.019099590723055934,0.9909633452560053,0.8578553615960101,0.29,0.7651006711409396,4
5712,1.0,0.0,0.7924528301886792,0.25949367088607594,0.32530120481927716,0.11914893617021276,0.1685761047463175,0.11186903137789904,0.9957158086660224,0.800498753117207,0.38,0.7583892617449665,6
5713,1.0,0.0,0.679245283018868,0.2848101265822785,0.1987951807228916,0.10638297872340426,0.16202945990180034,0.10368349249658936,0.9945102571511124,0.8079800498753118,0.355,0.7248322147651007,5
5714,1.0,0.0,0.6163522012578617,0.3227848101265823,0.11445783132530121,0.13617021276595745,0.132569558101473,0.08185538881309687,0.9947294483356415,0.8054862842892768,0.29,0.7046979865771812,6
5715,1.0,0.0,0.679245283018868,0.18354430379746833,0.25301204819277107,0.06808510638297872,0.1374795417348609,0.07366984993178717,0.9917902938158196,0.8179551122194514,0.365,0.7986577181208053,6
5716,1.0,0.0,0.4465408805031446,0.4525316455696202,0.0,0.1,0.11620294599018002,0.12824010914051842,0.9926570953182756,0.8204488778054864,0.225,0.6308724832214765,5
5717,1.0,0.0,0.5723270440251572,0.4177215189873418,0.09036144578313253,0.13617021276595745,0.15875613747954173,0.16098226466575716,0.9960844483854576,0.8179551122194514,0.27,0.6442953020134228,5
5718,1.0,0.0,0.44025157232704404,0.4335443037974684,0.0,0.08085106382978723,0.16202945990180034,0.06002728512960437,0.9923980511911048,0.8329177057356608,0.3,0.6510067114093959,5
5719,1.0,0.0,0.30817610062893086,0.26582278481012656,0.0,0.08936170212765958,0.07855973813420622,0.1145975443383356,0.9878946686725981,0.9251870324189526,0.37,0.9395973154362416,7
5720,1.0,0.0,0.42138364779874216,0.34177215189873417,0.0783132530120482,0.0851063829787234,0.12438625204582651,0.09822646657571624,0.993633492412996,0.9002493765586035,0.32,0.6577181208053692,5
5721,1.0,0.0,0.42138364779874216,0.34177215189873417,0.0783132530120482,0.0851063829787234,0.12438625204582651,0.09822646657571624,0.993633492412996,0.9002493765586035,0.32,0.6577181208053692,5
5722,1.0,0.0,0.4465408805031446,0.30379746835443033,0.16867469879518074,0.11914893617021276,0.11129296235679216,0.04365620736698499,0.9931552571012963,0.8079800498753118,0.265,0.6912751677852349,5
5723,1.0,0.0,0.4465408805031446,0.2911392405063291,0.08433734939759037,0.11914893617021276,0.12438625204582651,0.1009549795361528,0.9925773894329923,0.8379052369077307,0.245,0.7181208053691275,5
5724,1.0,0.0,0.4716981132075472,0.17088607594936708,0.20481927710843376,0.0978723404255319,0.08183306055646482,0.021828103683492497,0.9914415805677051,0.8478802992518704,0.32,0.7382550335570469,7
