,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5396,1,0,10.7,0.35,0.53,2.6,0.07,16.0,0.9972,3.15,0.65,11.0,8
5397,1,0,8.7,0.69,0.31,3.0,0.086,81.0,1.0002,3.48,0.74,11.6,6
5398,1,0,7.8,0.52,0.25,1.9,0.081,38.0,0.9984,3.43,0.65,9.0,6
5399,1,0,10.4,0.44,0.73,6.55,0.074,76.0,0.999,3.17,0.85,12.0,7
5400,1,0,10.4,0.44,0.73,6.55,0.074,76.0,0.999,3.17,0.85,12.0,7
5401,1,0,10.5,0.26,0.47,1.9,0.078,24.0,0.9976,3.18,1.04,10.9,7
5402,1,0,10.5,0.24,0.42,1.8,0.077,22.0,0.9976,3.21,1.05,10.8,7
5403,1,0,10.2,0.49,0.63,2.9,0.072,26.0,0.9968,3.16,0.78,12.5,7
5404,1,0,10.4,0.24,0.46,1.8,0.075,21.0,0.9976,3.25,1.02,10.8,7
5405,1,0,11.2,0.67,0.55,2.3,0.084,13.0,1.0,3.17,0.71,9.5,6
5406,1,0,10.0,0.59,0.31,2.2,0.09,62.0,0.9994,3.18,0.63,10.2,6
5407,1,0,13.3,0.29,0.75,2.8,0.084,43.0,0.9986,3.04,0.68,11.4,7
5408,1,0,12.4,0.42,0.49,4.6,0.073,43.0,0.9978,3.02,0.61,9.5,5
5409,1,0,10.0,0.59,0.31,2.2,0.09,62.0,0.9994,3.18,0.63,10.2,6
5410,1,0,10.7,0.4,0.48,2.1,0.125,49.0,0.998,3.03,0.81,9.7,6
5411,1,0,10.5,0.51,0.64,2.4,0.107,15.0,0.9973,3.09,0.66,11.8,7
5412,1,0,10.5,0.51,0.64,2.4,0.107,15.0,0.9973,3.09,0.66,11.8,7
5413,1,0,8.5,0.655,0.49,6.1,0.122,151.0,1.001,3.31,1.14,9.3,5
5414,1,0,12.5,0.6,0.49,4.3,0.1,14.0,1.001,3.25,0.74,11.9,6
5415,1,0,10.4,0.61,0.49,2.1,0.2,16.0,0.9994,3.16,0.63,8.4,3
5416,1,0,10.9,0.21,0.49,2.8,0.088,32.0,0.9972,3.22,0.68,11.7,6
5417,1,0,7.3,0.365,0.49,2.5,0.088,106.0,0.9966,3.36,0.78,11.0,5
5418,1,0,9.8,0.25,0.49,2.7,0.088,33.0,0.9982,3.42,0.9,10.0,6
5419,1,0,7.6,0.41,0.49,2.0,0.088,43.0,0.998,3.48,0.64,9.1,5
5420,1,0,8.2,0.39,0.49,2.3,0.099,133.0,0.9979,3.38,0.99,9.8,5
5421,1,0,9.3,0.4,0.49,2.5,0.085,142.0,0.9978,3.22,0.55,9.4,5
5422,1,0,9.2,0.43,0.49,2.4,0.086,116.0,0.9976,3.23,0.64,9.5,5
5423,1,0,10.4,0.64,0.24,2.8,0.105,53.0,0.9998,3.24,0.67,9.9,5
5424,1,0,7.3,0.365,0.49,2.5,0.088,106.0,0.9966,3.36,0.78,11.0,5
5425,1,0,7.0,0.38,0.49,2.5,0.097,85.0,0.9962,3.39,0.77,11.4,6
5426,1,0,8.2,0.42,0.49,2.6,0.084,55.0,0.9988,3.34,0.75,8.7,6
5427,1,0,9.9,0.63,0.24,2.4,0.077,33.0,0.9974,3.09,0.57,9.4,5
5428,1,0,9.1,0.22,0.24,2.1,0.078,28.0,0.999,3.41,0.87,10.3,6
5429,1,0,11.9,0.38,0.49,2.7,0.098,42.0,1.0004,3.16,0.61,10.3,5
5430,1,0,11.9,0.38,0.49,2.7,0.098,42.0,1.0004,3.16,0.61,10.3,5
5431,1,0,10.3,0.27,0.24,2.1,0.072,33.0,0.9956,3.22,0.66,12.8,6
5432,1,0,10.0,0.48,0.24,2.7,0.102,32.0,1.0,3.28,0.56,10.0,6
5433,1,0,9.1,0.22,0.24,2.1,0.078,28.0,0.999,3.41,0.87,10.3,6
5434,1,0,9.9,0.63,0.24,2.4,0.077,33.0,0.9974,3.09,0.57,9.4,5
5435,1,0,8.1,0.825,0.24,2.1,0.084,13.0,0.9972,3.37,0.77,10.7,6
5436,1,0,12.9,0.35,0.49,5.8,0.066,35.0,1.0014,3.2,0.66,12.0,7
5437,1,0,11.2,0.5,0.74,5.15,0.1,17.0,0.9996,3.22,0.62,11.2,5
5438,1,0,9.2,0.59,0.24,3.3,0.101,47.0,0.9988,3.26,0.67,9.6,5
5439,1,0,9.5,0.46,0.49,6.3,0.064,17.0,0.9988,3.21,0.73,11.0,6
5440,1,0,9.3,0.715,0.24,2.1,0.07,20.0,0.9966,3.12,0.59,9.9,5
5441,1,0,11.2,0.66,0.24,2.5,0.085,53.0,0.9993,3.06,0.72,11.0,6
5442,1,0,14.3,0.31,0.74,1.8,0.075,15.0,1.0008,2.86,0.79,8.4,6
5443,1,0,9.1,0.47,0.49,2.6,0.094,106.0,0.9982,3.08,0.59,9.1,5
5444,1,0,7.5,0.55,0.24,2.0,0.078,28.0,0.9983,3.45,0.78,9.5,6
5445,1,0,10.6,0.31,0.49,2.5,0.067,21.0,0.9987,3.26,0.86,10.7,6
5446,1,0,12.4,0.35,0.49,2.6,0.079,69.0,0.9994,3.12,0.75,10.4,6
5447,1,0,9.0,0.53,0.49,1.9,0.171,25.0,0.9975,3.27,0.61,9.4,6
5448,1,0,6.8,0.51,0.01,2.1,0.074,25.0,0.9958,3.33,0.56,9.5,6
5449,1,0,9.4,0.43,0.24,2.8,0.092,45.0,0.998,3.19,0.73,10.0,6
5450,1,0,9.5,0.46,0.24,2.7,0.092,44.0,0.998,3.12,0.74,10.0,6
5451,1,0,5.0,1.04,0.24,1.6,0.05,96.0,0.9934,3.74,0.62,11.5,5
5452,1,0,15.5,0.645,0.49,4.2,0.095,23.0,1.00315,2.92,0.74,11.1,5
5453,1,0,15.5,0.645,0.49,4.2,0.095,23.0,1.00315,2.92,0.74,11.1,5
5454,1,0,10.9,0.53,0.49,4.6,0.118,17.0,1.0002,3.07,0.56,11.7,6
5455,1,0,15.6,0.645,0.49,4.2,0.095,23.0,1.00315,2.92,0.74,11.1,5
5456,1,0,10.9,0.53,0.49,4.6,0.118,17.0,1.0002,3.07,0.56,11.7,6
5457,1,0,13.0,0.47,0.49,4.3,0.085,47.0,1.0021,3.3,0.68,12.7,6
5458,1,0,12.7,0.6,0.49,2.8,0.075,19.0,0.9994,3.14,0.57,11.4,5
5459,1,0,9.0,0.44,0.49,2.4,0.078,121.0,0.9978,3.23,0.58,9.2,5
5460,1,0,9.0,0.54,0.49,2.9,0.094,110.0,0.9982,3.08,0.61,9.2,5
5461,1,0,7.6,0.29,0.49,2.7,0.092,60.0,0.9971,3.31,0.61,10.1,6
5462,1,0,13.0,0.47,0.49,4.3,0.085,47.0,1.0021,3.3,0.68,12.7,6
5463,1,0,12.7,0.6,0.49,2.8,0.075,19.0,0.9994,3.14,0.57,11.4,5
5464,1,0,8.7,0.7,0.24,2.5,0.226,15.0,0.9991,3.32,0.6,9.0,6
5465,1,0,8.7,0.7,0.24,2.5,0.226,15.0,0.9991,3.32,0.6,9.0,6
5466,1,0,9.8,0.5,0.49,2.6,0.25,20.0,0.999,3.31,0.79,10.7,6
5467,1,0,6.2,0.36,0.24,2.2,0.095,42.0,0.9946,3.57,0.57,11.7,6
5468,1,0,11.5,0.35,0.49,3.3,0.07,37.0,1.0003,3.32,0.91,11.0,6
5469,1,0,6.2,0.36,0.24,2.2,0.095,42.0,0.9946,3.57,0.57,11.7,6
5470,1,0,10.2,0.24,0.49,2.4,0.075,28.0,0.9978,3.14,0.61,10.4,5
5471,1,0,10.5,0.59,0.49,2.1,0.07,47.0,0.9991,3.3,0.56,9.6,4
5472,1,0,10.6,0.34,0.49,3.2,0.078,78.0,0.9992,3.19,0.7,10.0,6
5473,1,0,12.3,0.27,0.49,3.1,0.079,46.0,0.9993,3.2,0.8,10.2,6
5474,1,0,9.9,0.5,0.24,2.3,0.103,14.0,0.9978,3.34,0.52,10.0,4
5475,1,0,8.8,0.44,0.49,2.8,0.083,111.0,0.9982,3.3,0.6,9.5,5
5476,1,0,8.8,0.47,0.49,2.9,0.085,110.0,0.9982,3.29,0.6,9.8,5
5477,1,0,10.6,0.31,0.49,2.2,0.063,40.0,0.9976,3.14,0.51,9.8,6
5478,1,0,12.3,0.5,0.49,2.2,0.089,14.0,1.0002,3.19,0.44,9.6,5
5479,1,0,12.3,0.5,0.49,2.2,0.089,14.0,1.0002,3.19,0.44,9.6,5
5480,1,0,11.7,0.49,0.49,2.2,0.083,15.0,1.0,3.19,0.43,9.2,5
5481,1,0,12.0,0.28,0.49,1.9,0.074,21.0,0.9976,2.98,0.66,9.9,7
5482,1,0,11.8,0.33,0.49,3.4,0.093,80.0,1.0002,3.3,0.76,10.7,7
5483,1,0,7.6,0.51,0.24,2.4,0.091,38.0,0.998,3.47,0.66,9.6,6
5484,1,0,11.1,0.31,0.49,2.7,0.094,47.0,0.9986,3.12,1.02,10.6,7
5485,1,0,7.3,0.73,0.24,1.9,0.108,102.0,0.9967,3.26,0.59,9.3,5
5486,1,0,5.0,0.42,0.24,2.0,0.06,50.0,0.9917,3.72,0.74,14.0,8
5487,1,0,10.2,0.29,0.49,2.6,0.059,13.0,0.9976,3.05,0.74,10.5,7
5488,1,0,9.0,0.45,0.49,2.6,0.084,75.0,0.9987,3.35,0.57,9.7,5
5489,1,0,6.6,0.39,0.49,1.7,0.07,149.0,0.9922,3.12,0.5,11.5,6
5490,1,0,9.0,0.45,0.49,2.6,0.084,75.0,0.9987,3.35,0.57,9.7,5
5491,1,0,9.9,0.49,0.58,3.5,0.094,43.0,1.0004,3.29,0.58,9.0,5
5492,1,0,7.9,0.72,0.17,2.6,0.096,38.0,0.9978,3.4,0.53,9.5,5
5493,1,0,8.9,0.595,0.41,7.9,0.086,109.0,0.9998,3.27,0.57,9.3,5
5494,1,0,12.4,0.4,0.51,2.0,0.059,24.0,0.9994,3.04,0.6,9.3,6
5495,1,0,11.9,0.58,0.58,1.9,0.071,18.0,0.998,3.09,0.63,10.0,6
5496,1,0,8.5,0.585,0.18,2.1,0.078,30.0,0.9967,3.2,0.48,9.8,6
5497,1,0,12.7,0.59,0.45,2.3,0.082,22.0,1.0,3.0,0.7,9.3,6
5498,1,0,8.2,0.915,0.27,2.1,0.088,23.0,0.9962,3.26,0.47,10.0,4
5499,1,0,13.2,0.46,0.52,2.2,0.071,35.0,1.0006,3.1,0.56,9.0,6
5500,1,0,7.7,0.835,0.0,2.6,0.081,14.0,0.9975,3.3,0.52,9.3,5
5501,1,0,13.2,0.46,0.52,2.2,0.071,35.0,1.0006,3.1,0.56,9.0,6
5502,1,0,8.3,0.58,0.13,2.9,0.096,63.0,0.9984,3.17,0.62,9.1,6
5503,1,0,8.3,0.6,0.13,2.6,0.085,24.0,0.9984,3.31,0.59,9.2,6
5504,1,0,9.4,0.41,0.48,4.6,0.072,20.0,0.9973,3.34,0.79,12.2,7
5505,1,0,8.8,0.48,0.41,3.3,0.092,52.0,0.9982,3.31,0.53,10.5,6
5506,1,0,10.1,0.65,0.37,5.1,0.11,65.0,1.0026,3.32,0.64,10.4,6
5507,1,0,6.3,0.36,0.19,3.2,0.075,39.0,0.9956,3.56,0.52,12.7,6
5508,1,0,8.8,0.24,0.54,2.5,0.083,57.0,0.9983,3.39,0.54,9.2,5
5509,1,0,13.2,0.38,0.55,2.7,0.081,16.0,1.0006,2.98,0.54,9.4,5
5510,1,0,7.5,0.64,0.0,2.4,0.077,29.0,0.9965,3.32,0.6,10.0,6
5511,1,0,8.2,0.39,0.38,1.5,0.058,29.0,0.9962,3.26,0.74,9.8,5
5512,1,0,9.2,0.755,0.18,2.2,0.148,103.0,0.9969,2.87,1.36,10.2,6
5513,1,0,9.6,0.6,0.5,2.3,0.079,71.0,0.9997,3.5,0.57,9.7,5
5514,1,0,9.6,0.6,0.5,2.3,0.079,71.0,0.9997,3.5,0.57,9.7,5
5515,1,0,11.5,0.31,0.51,2.2,0.079,28.0,0.9982,3.03,0.93,9.8,6
5516,1,0,11.4,0.46,0.5,2.7,0.122,17.0,1.0006,3.13,0.7,10.2,5
5517,1,0,11.3,0.37,0.41,2.3,0.088,16.0,0.9988,3.09,0.8,9.3,5
5518,1,0,8.3,0.54,0.24,3.4,0.076,112.0,0.9976,3.27,0.61,9.4,5
5519,1,0,8.2,0.56,0.23,3.4,0.078,104.0,0.9976,3.28,0.62,9.4,5
5520,1,0,10.0,0.58,0.22,1.9,0.08,32.0,0.9974,3.13,0.55,9.5,5
5521,1,0,7.9,0.51,0.25,2.9,0.077,45.0,0.9974,3.49,0.96,12.1,6
5522,1,0,6.8,0.69,0.0,5.6,0.124,58.0,0.9997,3.46,0.72,10.2,5
5523,1,0,6.8,0.69,0.0,5.6,0.124,58.0,0.9997,3.46,0.72,10.2,5
5524,1,0,8.8,0.6,0.29,2.2,0.098,15.0,0.9988,3.36,0.49,9.1,5
5525,1,0,8.8,0.6,0.29,2.2,0.098,15.0,0.9988,3.36,0.49,9.1,5
5526,1,0,8.7,0.54,0.26,2.5,0.097,31.0,0.9976,3.27,0.6,9.3,6
5527,1,0,7.6,0.685,0.23,2.3,0.111,84.0,0.9964,3.21,0.61,9.3,5
5528,1,0,8.7,0.54,0.26,2.5,0.097,31.0,0.9976,3.27,0.6,9.3,6
5529,1,0,10.4,0.28,0.54,2.7,0.105,19.0,0.9988,3.25,0.63,9.5,5
5530,1,0,7.6,0.41,0.14,3.0,0.087,43.0,0.9964,3.32,0.57,10.5,6
5531,1,0,10.1,0.935,0.22,3.4,0.105,86.0,1.001,3.43,0.64,11.3,4
5532,1,0,7.9,0.35,0.21,1.9,0.073,102.0,0.9964,3.27,0.58,9.5,5
5533,1,0,8.7,0.84,0.0,1.4,0.065,33.0,0.9954,3.27,0.55,9.7,5
5534,1,0,9.6,0.88,0.28,2.4,0.086,147.0,0.9979,3.24,0.53,9.4,5
5535,1,0,9.5,0.885,0.27,2.3,0.084,145.0,0.9978,3.24,0.53,9.4,5
5536,1,0,7.7,0.915,0.12,2.2,0.143,23.0,0.9964,3.35,0.65,10.2,7
5537,1,0,8.9,0.29,0.35,1.9,0.067,57.0,0.997,3.18,1.36,10.3,6
5538,1,0,9.9,0.54,0.45,2.3,0.071,40.0,0.9991,3.39,0.62,9.4,5
5539,1,0,9.5,0.59,0.44,2.3,0.071,68.0,0.9992,3.46,0.63,9.5,5
5540,1,0,9.9,0.54,0.45,2.3,0.071,40.0,0.9991,3.39,0.62,9.4,5
5541,1,0,9.5,0.59,0.44,2.3,0.071,68.0,0.9992,3.46,0.63,9.5,5
5542,1,0,9.9,0.54,0.45,2.3,0.071,40.0,0.9991,3.39,0.62,9.4,5
5543,1,0,7.8,0.64,0.1,6.0,0.115,11.0,0.9984,3.37,0.69,10.1,7
5544,1,0,7.3,0.67,0.05,3.6,0.107,20.0,0.9972,3.4,0.63,10.1,5
5545,1,0,8.3,0.845,0.01,2.2,0.07,14.0,0.9967,3.32,0.58,11.0,4
5546,1,0,8.7,0.48,0.3,2.8,0.066,28.0,0.9964,3.33,0.67,11.2,7
5547,1,0,6.7,0.42,0.27,8.6,0.068,148.0,0.9948,3.16,0.57,11.3,6
5548,1,0,10.7,0.43,0.39,2.2,0.106,32.0,0.9986,2.89,0.5,9.6,5
5549,1,0,9.8,0.88,0.25,2.5,0.104,155.0,1.001,3.41,0.67,11.2,5
5550,1,0,15.9,0.36,0.65,7.5,0.096,71.0,0.9976,2.98,0.84,14.9,5
5551,1,0,9.4,0.33,0.59,2.8,0.079,30.0,0.9976,3.12,0.54,12.0,6
5552,1,0,8.6,0.47,0.47,2.4,0.074,29.0,0.9979,3.08,0.46,9.5,5
5553,1,0,9.7,0.55,0.17,2.9,0.087,53.0,1.0004,3.14,0.61,9.4,5
5554,1,0,10.7,0.43,0.39,2.2,0.106,32.0,0.9986,2.89,0.5,9.6,5
5555,1,0,12.0,0.5,0.59,1.4,0.073,42.0,0.998,2.92,0.68,10.5,7
5556,1,0,7.2,0.52,0.07,1.4,0.074,20.0,0.9973,3.32,0.81,9.6,6
5557,1,0,7.1,0.84,0.02,4.4,0.096,13.0,0.997,3.41,0.57,11.0,4
5558,1,0,7.2,0.52,0.07,1.4,0.074,20.0,0.9973,3.32,0.81,9.6,6
5559,1,0,7.5,0.42,0.31,1.6,0.08,42.0,0.9978,3.31,0.64,9.0,5
5560,1,0,7.2,0.57,0.06,1.6,0.076,27.0,0.9972,3.36,0.7,9.6,6
5561,1,0,10.1,0.28,0.46,1.8,0.05,13.0,0.9974,3.04,0.79,10.2,6
5562,1,0,12.1,0.4,0.52,2.0,0.092,54.0,1.0,3.03,0.66,10.2,5
5563,1,0,9.4,0.59,0.14,2.0,0.084,48.0,0.9981,3.14,0.56,9.7,5
5564,1,0,8.3,0.49,0.36,1.8,0.222,16.0,0.998,3.18,0.6,9.5,6
5565,1,0,11.3,0.34,0.45,2.0,0.082,15.0,0.9988,2.94,0.66,9.2,6
5566,1,0,10.0,0.73,0.43,2.3,0.059,31.0,0.9966,3.15,0.57,11.0,5
5567,1,0,11.3,0.34,0.45,2.0,0.082,15.0,0.9988,2.94,0.66,9.2,6
5568,1,0,6.9,0.4,0.24,2.5,0.083,45.0,0.9959,3.26,0.58,10.0,5
5569,1,0,8.2,0.73,0.21,1.7,0.074,13.0,0.9968,3.2,0.52,9.5,5
5570,1,0,9.8,1.24,0.34,2.0,0.079,151.0,0.998,3.15,0.53,9.5,5
5571,1,0,8.2,0.73,0.21,1.7,0.074,13.0,0.9968,3.2,0.52,9.5,5
5572,1,0,10.8,0.4,0.41,2.2,0.084,17.0,0.9984,3.08,0.67,9.3,6
5573,1,0,9.3,0.41,0.39,2.2,0.064,31.0,0.9984,3.26,0.65,10.2,5
5574,1,0,10.8,0.4,0.41,2.2,0.084,17.0,0.9984,3.08,0.67,9.3,6
5575,1,0,8.6,0.8,0.11,2.3,0.084,31.0,0.9979,3.4,0.48,9.9,5
5576,1,0,8.3,0.78,0.1,2.6,0.081,87.0,0.9983,3.48,0.53,10.0,5
5577,1,0,10.8,0.26,0.45,3.3,0.06,49.0,0.9972,3.13,0.54,9.6,5
5578,1,0,13.3,0.43,0.58,1.9,0.07,40.0,1.0004,3.06,0.49,9.0,5
5579,1,0,8.0,0.45,0.23,2.2,0.094,29.0,0.9962,3.21,0.49,10.2,6
5580,1,0,8.5,0.46,0.31,2.25,0.078,58.0,0.998,3.33,0.54,9.8,5
5581,1,0,8.1,0.78,0.23,2.6,0.059,15.0,0.997,3.37,0.56,11.3,5
5582,1,0,9.8,0.98,0.32,2.3,0.078,152.0,0.998,3.25,0.48,9.4,5
5583,1,0,8.1,0.78,0.23,2.6,0.059,15.0,0.997,3.37,0.56,11.3,5
5584,1,0,7.1,0.65,0.18,1.8,0.07,40.0,0.997,3.44,0.6,9.1,5
5585,1,0,9.1,0.64,0.23,3.1,0.095,38.0,0.9998,3.28,0.59,9.7,5
5586,1,0,7.7,0.66,0.04,1.6,0.039,9.0,0.9962,3.4,0.47,9.4,5
5587,1,0,8.1,0.38,0.48,1.8,0.157,17.0,0.9976,3.3,1.05,9.4,5
5588,1,0,7.4,1.185,0.0,4.25,0.097,14.0,0.9966,3.63,0.54,10.7,3
5589,1,0,9.2,0.92,0.24,2.6,0.087,93.0,0.9998,3.48,0.54,9.8,5
5590,1,0,8.6,0.49,0.51,2.0,0.422,62.0,0.9979,3.03,1.17,9.0,5
5591,1,0,9.0,0.48,0.32,2.8,0.084,122.0,0.9984,3.32,0.62,9.4,5
5592,1,0,9.0,0.47,0.31,2.7,0.084,125.0,0.9984,3.31,0.61,9.4,5
5593,1,0,5.1,0.47,0.02,1.3,0.034,44.0,0.9921,3.9,0.62,12.8,6
5594,1,0,7.0,0.65,0.02,2.1,0.066,25.0,0.9972,3.47,0.67,9.5,6
5595,1,0,7.0,0.65,0.02,2.1,0.066,25.0,0.9972,3.47,0.67,9.5,6
5596,1,0,9.4,0.615,0.28,3.2,0.087,72.0,1.0001,3.31,0.53,9.7,5
5597,1,0,11.8,0.38,0.55,2.1,0.071,19.0,0.9986,3.11,0.62,10.8,6
5598,1,0,10.6,1.02,0.43,2.9,0.076,88.0,0.9984,3.08,0.57,10.1,6
5599,1,0,7.0,0.65,0.02,2.1,0.066,25.0,0.9972,3.47,0.67,9.5,6
5600,1,0,7.0,0.64,0.02,2.1,0.067,23.0,0.997,3.47,0.67,9.4,6
5601,1,0,7.5,0.38,0.48,2.6,0.073,84.0,0.9972,3.32,0.7,9.6,4
5602,1,0,9.1,0.765,0.04,1.6,0.078,14.0,0.998,3.29,0.54,9.7,4
5603,1,0,8.4,1.035,0.15,6.0,0.073,54.0,0.999,3.37,0.49,9.9,5
5604,1,0,7.0,0.78,0.08,2.0,0.093,19.0,0.9956,3.4,0.47,10.0,5
5605,1,0,7.4,0.49,0.19,3.0,0.077,37.0,0.9966,3.37,0.51,10.5,5
5606,1,0,7.8,0.545,0.12,2.5,0.068,35.0,0.996,3.34,0.61,11.6,6
5607,1,0,9.7,0.31,0.47,1.6,0.062,33.0,0.9983,3.27,0.66,10.0,6
5608,1,0,10.6,1.025,0.43,2.8,0.08,84.0,0.9985,3.06,0.57,10.1,5
5609,1,0,8.9,0.565,0.34,3.0,0.093,112.0,0.9998,3.38,0.61,9.5,5
5610,1,0,8.7,0.69,0.0,3.2,0.084,33.0,0.9992,3.36,0.45,9.4,5
5611,1,0,8.0,0.43,0.36,2.3,0.075,48.0,0.9976,3.34,0.46,9.4,5
5612,1,0,9.9,0.74,0.28,2.6,0.078,77.0,0.998,3.28,0.51,9.8,5
5613,1,0,7.2,0.49,0.18,2.7,0.069,34.0,0.9967,3.29,0.48,9.2,6
5614,1,0,8.0,0.43,0.36,2.3,0.075,48.0,0.9976,3.34,0.46,9.4,5
5615,1,0,7.6,0.46,0.11,2.6,0.079,49.0,0.9968,3.21,0.57,10.0,5
5616,1,0,8.4,0.56,0.04,2.0,0.082,22.0,0.9976,3.22,0.44,9.6,5
5617,1,0,7.1,0.66,0.0,3.9,0.086,45.0,0.9976,3.46,0.54,9.5,5
5618,1,0,8.4,0.56,0.04,2.0,0.082,22.0,0.9976,3.22,0.44,9.6,5
5619,1,0,8.9,0.48,0.24,2.85,0.094,106.0,0.9982,3.1,0.53,9.2,5
5620,1,0,7.6,0.42,0.08,2.7,0.084,48.0,0.9968,3.21,0.59,10.0,5
5621,1,0,7.1,0.31,0.3,2.2,0.053,127.0,0.9965,2.94,1.62,9.5,5
5622,1,0,7.5,1.115,0.1,3.1,0.086,12.0,0.9958,3.54,0.6,11.2,4
5623,1,0,9.0,0.66,0.17,3.0,0.077,13.0,0.9976,3.29,0.55,10.4,5
5624,1,0,8.1,0.72,0.09,2.8,0.084,49.0,0.9994,3.43,0.72,11.1,6
5625,1,0,6.4,0.57,0.02,1.8,0.067,11.0,0.997,3.46,0.68,9.5,5
5626,1,0,6.4,0.57,0.02,1.8,0.067,11.0,0.997,3.46,0.68,9.5,5
5627,1,0,6.4,0.865,0.03,3.2,0.071,58.0,0.995,3.61,0.49,12.7,6
5628,1,0,9.5,0.55,0.66,2.3,0.387,37.0,0.9982,3.17,0.67,9.6,5
5629,1,0,8.9,0.875,0.13,3.45,0.088,14.0,0.9994,3.44,0.52,11.5,5
5630,1,0,7.3,0.835,0.03,2.1,0.092,19.0,0.9966,3.39,0.47,9.6,5
5631,1,0,7.0,0.45,0.34,2.7,0.082,72.0,0.998,3.55,0.6,9.5,5
5632,1,0,7.7,0.56,0.2,2.0,0.075,39.0,0.9987,3.48,0.62,9.3,5
5633,1,0,7.7,0.965,0.1,2.1,0.112,22.0,0.9963,3.26,0.5,9.5,5
5634,1,0,7.7,0.965,0.1,2.1,0.112,22.0,0.9963,3.26,0.5,9.5,5
5635,1,0,8.2,0.59,0.0,2.5,0.093,58.0,1.0002,3.5,0.65,9.3,6
5636,1,0,9.0,0.46,0.23,2.8,0.092,104.0,0.9983,3.1,0.56,9.2,5
5637,1,0,9.0,0.69,0.0,2.4,0.088,38.0,0.999,3.35,0.6,9.3,5
5638,1,0,8.3,0.76,0.29,4.2,0.075,16.0,0.9965,3.45,0.68,11.5,6
5639,1,0,9.2,0.53,0.24,2.6,0.078,139.0,0.99788,3.21,0.57,9.5,5
5640,1,0,6.5,0.615,0.0,1.9,0.065,18.0,0.9972,3.46,0.65,9.2,5
5641,1,0,11.6,0.41,0.58,2.8,0.096,101.0,1.00024,3.13,0.53,10.0,5
5642,1,0,11.1,0.39,0.54,2.7,0.095,101.0,1.0001,3.13,0.51,9.5,5
5643,1,0,7.3,0.51,0.18,2.1,0.07,28.0,0.99768,3.52,0.73,9.5,6
5644,1,0,8.2,0.34,0.38,2.5,0.08,57.0,0.9978,3.3,0.47,9.0,6
5645,1,0,8.6,0.33,0.4,2.6,0.083,68.0,0.99782,3.3,0.48,9.4,5
5646,1,0,7.2,0.5,0.18,2.1,0.071,31.0,0.99761,3.52,0.72,9.6,6
5647,1,0,7.3,0.51,0.18,2.1,0.07,28.0,0.99768,3.52,0.73,9.5,6
5648,1,0,8.3,0.65,0.1,2.9,0.089,40.0,0.99803,3.29,0.55,9.5,5
5649,1,0,8.3,0.65,0.1,2.9,0.089,40.0,0.99803,3.29,0.55,9.5,5
5650,1,0,7.6,0.54,0.13,2.5,0.097,66.0,0.99785,3.39,0.61,9.4,5
5651,1,0,8.3,0.65,0.1,2.9,0.089,40.0,0.99803,3.29,0.55,9.5,5
5652,1,0,7.8,0.48,0.68,1.7,0.415,32.0,0.99656,3.09,1.06,9.1,6
5653,1,0,7.8,0.91,0.07,1.9,0.058,47.0,0.99525,3.51,0.43,10.7,6
5654,1,0,6.3,0.98,0.01,2.0,0.057,33.0,0.99488,3.6,0.46,11.2,6
5655,1,0,8.1,0.87,0.0,2.2,0.084,31.0,0.99656,3.25,0.5,9.8,5
5656,1,0,8.1,0.87,0.0,2.2,0.084,31.0,0.99656,3.25,0.5,9.8,5
5657,1,0,8.8,0.42,0.21,2.5,0.092,88.0,0.99823,3.19,0.52,9.2,5
5658,1,0,9.0,0.58,0.25,2.8,0.075,104.0,0.99779,3.23,0.57,9.7,5
5659,1,0,9.3,0.655,0.26,2.0,0.096,35.0,0.99738,3.25,0.42,9.6,5
5660,1,0,8.8,0.7,0.0,1.7,0.069,19.0,0.99701,3.31,0.53,10.0,6
5661,1,0,9.3,0.655,0.26,2.0,0.096,35.0,0.99738,3.25,0.42,9.6,5
5662,1,0,9.1,0.68,0.11,2.8,0.093,44.0,0.99888,3.31,0.55,9.5,6
5663,1,0,9.2,0.67,0.1,3.0,0.091,48.0,0.99888,3.31,0.54,9.5,6
5664,1,0,8.8,0.59,0.18,2.9,0.089,74.0,0.99738,3.14,0.54,9.4,5
5665,1,0,7.5,0.6,0.32,2.7,0.103,98.0,0.99938,3.45,0.62,9.5,5
5666,1,0,7.1,0.59,0.02,2.3,0.082,94.0,0.99744,3.55,0.53,9.7,6
5667,1,0,7.9,0.72,0.01,1.9,0.076,32.0,0.99668,3.39,0.54,9.6,5
5668,1,0,7.1,0.59,0.02,2.3,0.082,94.0,0.99744,3.55,0.53,9.7,6
5669,1,0,9.4,0.685,0.26,2.4,0.082,143.0,0.9978,3.28,0.55,9.4,5
5670,1,0,9.5,0.57,0.27,2.3,0.082,144.0,0.99782,3.27,0.55,9.4,5
5671,1,0,7.9,0.4,0.29,1.8,0.157,44.0,0.9973,3.3,0.92,9.5,6
5672,1,0,7.9,0.4,0.3,1.8,0.157,45.0,0.99727,3.31,0.91,9.5,6
5673,1,0,7.2,1.0,0.0,3.0,0.102,16.0,0.99586,3.43,0.46,10.0,5
5674,1,0,6.9,0.765,0.18,2.4,0.243,48.0,0.99612,3.4,0.6,10.3,6
